ge_page_title,ge_revision_id,ge_revision_timestamp,removed_before_arr,npc_name,race,clan,gender,occupation,affiliation,zones,locations,map_coords,npc_type,sells,source
Bibiroku,512323,2012-06-03T23:56:56Z,0,Bibiroku,Lalafell,Plainsfolk,Male,,Ul'dah,Eastern Thanalan,The Golden Bazaar,19-38,,,ge-npc-pages
Biddy,502335,2012-05-15T18:31:32Z,0,Biddy,Hyur,Midlander,Female,,Gridania,Gridania,Stillglade Fane,2-1,,,ge-npc-pages
Big-bellied Barker,471517,2010-09-24T16:06:20Z,0,Big-bellied Barker,Roegadyn,,Male,,Ul'dah,Ul'dah Opening,Sapphire Avenue Exchange,4-7,Instance,,ge-npc-pages
Bijiji,98514,2012-03-13T15:47:49Z,0,Bijiji,Lalafell,Plainsfolk,Female,Event NPC,,Limsa Lominsa,,7-6,,,ge-npc-pages
Bizarre Blacksmith,310901,2012-05-29T01:33:45Z,0,Bizarre Blacksmith,Miqo'te,Seekers of the Sun,Female,Blacksmith,Ul'dah,,,,,,ge-npc-pages
Bizzare Blacksmith,57385,2012-09-09T22:47:21Z,0,Bizzare Blacksmith,Miqo'te,Seeker of the Sun,Female,,Ul'dah,Lower La Noscea,,20-26,Instance,,ge-npc-pages
Black Brush Battlewarden,249148,2012-04-30T02:40:09Z,0,Black Brush Battlewarden,Miqo'te,Seekers of the Sun,Female,Battlewarden,Ul'dah,Central Thanalan,Black Brush,,,,ge-npc-pages
Blackburn,274226,2012-06-01T23:42:29Z,0,Blackburn,Hyur,Midlander,Male,,Ul'dah,Ul'dah,Merchant Wards,4-4,Cutscene,,ge-npc-pages
Blandhem,495488,2012-04-30T02:09:37Z,0,Blandhem,Roegadyn,Hellsguard,Male,,Ul'dah,Central Thanalan,Camp Black Brush,27-26,,,ge-npc-pages
Blandie,501490,2012-05-09T17:05:29Z,0,Blandie,Elezen,Wildwood Elezen,Female,,Gridania,Gridania,,5-6,,,ge-npc-pages
Blaubenn,181669,2011-02-01T05:11:32Z,0,Blaubenn,Roegadyn,,Male,,,,,,,,ge-npc-pages
Blavier,512884,2011-08-01T00:14:10Z,0,Blavier,Hyur,Highlander,Male,,Gridania,North Shroud,Hyrstmill,25-14,,,ge-npc-pages
Bloehyr,246161,2012-04-29T04:25:25Z,0,Bloehyr,Roegadyn,,Male,,Ul'dah,Ul'dah,Merchant Strip,6-3,,,ge-npc-pages
Bloemerl,347475,2010-09-06T04:13:12Z,0,Bloemerl,Roegadyn,Sea Wolves,Male,,Limsa Lominsa,Limsa Lominsa,Fisherman's Bottom,6-6,,,ge-npc-pages
Bloisirant,298088,2012-05-20T16:55:14Z,0,Bloisirant,Elezen,Duskwight Elezen,Male,Wood Wailer,Gridania,South Shroud,Silent Arbor,39-44,,,ge-npc-pages
Bloodshore Battlewarden,486393,2012-05-05T20:38:56Z,0,Bloodshore Battlewarden,Elezen,Wildwood Elezen,Female,Battlewarden,Limsa Lominsa,Eastern La Noscea,Bloodshore,36-20,,,ge-npc-pages
Bodenolf,347540,2010-09-05T00:42:09Z,0,Bodenolf,Hyur,Midlander,Male,,Limsa Lominsa,Limsa Lominsa,Naldiq & Vymelli's,7-7,,,ge-npc-pages
Bombard,38263,2012-07-31T17:13:37Z,0,Bombard,Bomb,,,,,"South Shroud, Lower La Noscea, Southern Thanalan","Bentbranch, Bearded Rock, Black Brush",,Event,,ge-npc-pages
Bombard King,38134,2012-07-31T17:12:43Z,0,Bombard King,Bomb,,Male,,,"South Shroud, Lower La Noscea, Southern Thanalan","Bentbranch, Bearded Rock, Black Brush",,Event,,ge-npc-pages
Bonny,372758,2012-06-20T22:37:24Z,0,Bonny,Chocobo,,Female,Caravan Chocobo,Ul'dah,Western Thanalan,Horizon's Edge,,,,ge-npc-pages
Bouchard,485020,2012-06-01T23:42:41Z,0,Bouchard,Hyur,Midlander,Male,,Ul'dah,Ul'dah,Eshtaime's Lapidaries,,,,ge-npc-pages
Braitognieux (1.0),444227,2012-05-05T18:08:38Z,0,Braitognieux,Elezen,Wildwood Elezen,Male,Repair Merchant,Limsa Lominsa,Limsa Lominsa,West Hawkers' Alley,5-5,,,ge-npc-pages
Bran (1.x),57572,2011-08-02T00:19:51Z,0,Bran,Hyur,Midlander,Male,Botanist,,Western La Noscea,Halfstone,7-21,,,ge-npc-pages
Breine,244318,2012-04-28T17:53:51Z,0,Breine,Elezen,,Female,Mercantile House Representative,Ul'dah,Ul'dahn Mercantile House,Market Wards,1-1,,,ge-npc-pages
Brianna,47382,2011-08-12T00:57:38Z,0,Brianna,Hyur,Midlanders,Female,,Limsa Lominsa,Eastern La Noscea,Red Rooster Stead,36-25,,,ge-npc-pages
Bricot,37382,2012-03-06T05:50:27Z,0,Bricot,Hyur,Midlander,Male,Event NPC,Gridania,Gridania,,6-5,,,ge-npc-pages
Brictt,447140,2012-05-05T18:50:07Z,0,Brictt,Hyur,Midlander,Male,,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
Broenfohc,142149,2012-05-06T18:10:05Z,0,Broenfohc,Roegadyn,Sea Wolves,Male,Merchant,Limsa Lominsa,Spellcraft Ward,Market Wards,1-1,,"{{Sells|Weathered Cane|840}} {{Sells|Maple Wand|2,940}} {{Sells|Budding Maple Wand|6,554}} {{Sells|Weathered Scepter|696}} {{Sells|Bone Staff|4,260}} {{Sells|Brass Cudgel|9,900}}",ge-npc-pages
Broken Water Battlewarden,302320,2012-05-21T22:40:18Z,0,Broken Water Battlewarden,Elezen,Duskwight Elezen,Female,Battlewarden,Ul'dah,Southern Thanalan,Broken Water,43-40,,,ge-npc-pages
Brooks,32973,2012-02-27T05:15:09Z,0,Brooks,Hyur,Midlander,Male,,Limsa Lominsa,Upper La Noscea,,32-13,,,ge-npc-pages
Brunadier (1.0),444373,2010-11-08T07:15:40Z,0,Brunadier,Elezen,Wildwood Elezen,Male,Gatewarden,,Eastern La Noscea,Camp Bloodshore,36-20,,,ge-npc-pages
Brutish Resistance Member,302053,2012-05-21T18:52:40Z,0,Brutish Resistance Member,Hyur,,Female,,Ala Mhigo,,,,Instance,,ge-npc-pages
Bubudoga (1.x),59772,2011-08-02T23:02:09Z,0,Bubudoga,Lalafell,Dunesfolk,Female,Bard,,Coerthas Eastern Lowlands,Owl's Nest,63-35,,,ge-npc-pages
Bubuku,503312,2012-05-15T15:16:43Z,0,Bubuku,Lalafell,Plainsfolk,Female,,Gridania,Gridania,Quiver's Hold,8-5,,,ge-npc-pages
Bubunakka,509607,2010-12-20T23:03:13Z,0,Bubunakka,Lalafell,,Male,,Gridania,North Shroud,Camp Emerald Moss,20-20,,,ge-npc-pages
Buburoon,447094,2012-05-05T18:45:54Z,0,Buburoon,Qiqirn,,,,Limsa Lominsa,Limsa Lominsa,the Astalicia,4-7,,,ge-npc-pages
Bubusha,336272,2012-06-08T21:21:59Z,0,Bubusha,Lalafell,Plainsfolk,Female,,Limsa Lominsa,Western La Noscea,Aleport,12-24,,,ge-npc-pages
Burchard,502887,2012-05-15T16:30:27Z,0,Burchard,Hyur,Midlander,Male,,Gridania,Gridania,Wailing Barracks,8-2,,,ge-npc-pages
Butch,326396,2012-06-03T17:02:09Z,0,Butch,Chocobo,,Male,Caravan Chocobo,Gridania,North Shroud,Treespeak,21-16,,,ge-npc-pages
C'ndanya,89979,2011-09-30T19:06:59Z,0,C'ndanya,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Ferry Docks,3-5,Instance,,ge-npc-pages
C'rhabye,484312,2012-04-29T15:33:16Z,0,C'rhabye,Miqo'te,Seekers of the Sun,Female,Dancer,Ul'dah,Ul'dah,Amajina & Sons Mineral Concern,6-6,,,ge-npc-pages
Cahernaut,482767,2012-06-01T23:43:41Z,0,Cahernaut,Elezen,Wildwood Elezen,Male,,Ul'dah,Ul'dah,Sunsilk Tapestries,7-5,,,ge-npc-pages
Caplan,500010,2010-10-11T19:36:13Z,0,Caplan,Hyur,Midlander,Male,,Gridania,Gridania,The Oak Atrium,5-5,,,ge-npc-pages
Careworn Rebel Warrior,301992,2012-05-21T18:47:47Z,0,Careworn Rebel Warrior,Hyur,,Female,,Ala Mhigo,,,,Instance,,ge-npc-pages
Carrilaut,347600,2010-11-08T07:17:23Z,0,Carrilaut,Elezen,Wildwood Elezen,Male,,Limsa Lominsa,Limsa Lominsa,Naldiq & Vymelli's,7-7,,,ge-npc-pages
Carvallain,223524,2012-05-29T01:34:41Z,0,Carvallain de Gorgagne,Elezen,Wildwood Elezen,Male,,Limsa Lominsa,Limsa Lominsa,The Astalicia,x-x,,,ge-npc-pages
Caspar,505563,2012-05-21T22:24:45Z,0,Caspar,Hyur,Midlander,Male,Gatewarden,Ul'dah,Southern Thanalan,Broken Water,40-43,,,ge-npc-pages
Cassandra,447695,2011-12-12T18:25:07Z,0,Cassandra,Hyur,Midlander,Female,Guild Merchant,,Gridania,Quiver's Hold,8-5,,,ge-npc-pages
Cassiopeia Hollow Battlewarden,321221,2012-05-31T22:31:02Z,0,Cassiopeia Hollow Battlewarden,Roegadyn,Sea Wolves,Male,Battlewarden,Limsa Lominsa,Cassiopeia Hollow,Cerulean Garden,7-5,,,ge-npc-pages
Catriona,64264,2012-05-29T04:11:32Z,0,Catriona,Hyur,Midlander,Female,Alchemist,Ul'dah,Eastern Thanalan,Little Ala Mhigo,31-39,,,ge-npc-pages
Ceadda (1.x),347724,2011-04-25T01:32:08Z,0,Ceadda,Hyur,Midlander,Male,,Limsa Lominsa,Limsa Lominsa,Ferry Docks Limsa Lominsa,4-5,,,ge-npc-pages
Ceinguled,502808,2010-10-11T18:34:28Z,0,Ceinguled,Hyur,Midlander,Female,,Gridania,Gridania,Wailing Barracks,7-2,,,ge-npc-pages
Celie (1.x),508609,2012-05-29T03:44:10Z,0,Celie,Elezen,Wildwood Elezen,Female,,Ul'dah,Western Thanalan,The Silver Bazaar,36-13,,,ge-npc-pages
Chachai,484187,2012-04-29T15:24:15Z,0,Chachai,Lalafell,,Female,Miner,Ul'dah,Ul'dah,Amajina & Sons Mineral Concern,6-6,,,ge-npc-pages
Chachapi,285003,2012-05-13T19:46:44Z,0,Chachapi,Lalafell,Plainsfolk,Female,,Limsa Lominsa,Lower La Noscea,Moraby Bay,28-33,,,ge-npc-pages
Chalyo Tamlyo,500079,2010-10-11T19:36:36Z,0,Chalyo Tamlyo,Lalafell,Plainsfolk,Male,,Gridania,Gridania,The Oak Atrium,5-5,,,ge-npc-pages
Chamberlain,362076,2012-06-13T20:24:14Z,0,Chamberlain,Hyur,Midlander,Male,,Ul'dah,Eastern Thanalan,Halatali,43-25,,,ge-npc-pages
Chamberliaux,53119,2012-05-20T15:54:22Z,0,Chamberliaux,Elezen,Wildwood Elezen,Male,Farmer,Gridania,South Shroud,Buscarron's Fold,35-43,,,ge-npc-pages
Chantine (1.x),347838,2012-05-04T19:44:36Z,0,Chantine,Elezen,Wildwood Elezen,Female,,Limsa Lominsa,Limsa Lominsa,"The Drowning Wench, Mizzenmast Inn, Upper Decks",7-5,,,ge-npc-pages
Charlys,274357,2011-10-10T16:30:42Z,0,Charlys,Hyur,Midlander,Male,,Limsa Lominsa,Limsa Lominsa,The Bismarck,7-3,,,ge-npc-pages
Chaunollet (1.0),446341,2011-03-04T04:05:53Z,0,Chaunollet,Elezen,Duskwight Elezen,Male,,,Limsa Lominsa,Coral Tower,6-2,,,ge-npc-pages
Chechedoba,495345,2012-04-30T02:08:06Z,0,Chechedoba,Lalafell,Dunesfolk,Male,,Ul'dah,Central Thanalan,Camp Black Brush,25-26,,,ge-npc-pages
Cherlinaie,322083,2012-06-01T03:28:35Z,0,Cherlinaie,Elezen,Wildwood Elezen,Female,,Ul'dah,Ul'dah,The Coliseum,5-5,Instance,,ge-npc-pages
Chichiroon,447110,2012-05-05T18:52:26Z,0,Chichiroon,Qiqirn,,,,Limsa Lominsa,Limsa Lominsa,The Astalicia,7-4,,,ge-npc-pages
Chloe,503283,2012-05-15T15:14:21Z,0,Chloe,Hyur,Midlander,Female,,Gridania,Gridania,Quiver's Hold,8-5,,,ge-npc-pages
Choc,329471,2012-06-06T19:24:16Z,0,Choc,Chocobo,,,Caravan Chocobo,Gridania,South Shroud,Tranquil Paths,40-49,,,ge-npc-pages
Choca,329506,2012-06-06T19:25:01Z,0,Choca,Chocobo,,Female,Caravan Chocobo,Gridania,South Shroud,Tranquil Paths,40-49,,,ge-npc-pages
Choco,329539,2012-06-06T19:25:27Z,0,Choco,Chocobo,,Male,Caravan Chocobo,Gridania,South Shroud,Tranquil Paths,40-49,,,ge-npc-pages
Chuchumu,290884,2012-06-01T23:37:01Z,0,Chuchumu,Lalafell,,Female,Weaver,Ul'dah,Eastern Thanalan,The Golden Bazaar,,Cutscene,,ge-npc-pages
Cicely,26678,2012-05-15T19:00:16Z,0,Cicely,Hyur,Midlander,Female,Botanist,Gridania,Gridania,Greatloam Growery,4-3,,,ge-npc-pages
Ciceroix,485377,2012-04-29T04:05:31Z,0,Ciceroix,Elezen,Wildwood Elezen,Male,,Ul'dah,Ul'dah,Eshtaime's Lapidaries,,,,ge-npc-pages
Cicidoa Sosodoa,409142,2010-09-01T18:23:44Z,0,Cicidoa Sosodoa,Lalafell,,,,Ul'dah,,,,Historical Figure,,ge-npc-pages
Clarembald,447466,2011-12-12T18:25:15Z,0,Clarembald,Hyur,Highlander,Male,Guild Merchant,Gridania,Gridania,Wailing Barracks,7-2,,,ge-npc-pages
Claroise,477334,2012-06-01T23:37:13Z,0,Claroise,Elezen,,Female,Stockist,Ul'dah,Ul'dah,Merchant Strip,5-4,,,ge-npc-pages
Claudian,251606,2012-04-30T23:31:54Z,0,Claudien,Hyur,Midlander,Male,Repair Merchant,,Coerthas Central Highlands,Camp Dragonhead,18-39,,,ge-npc-pages
Clifton,370678,2012-05-06T17:07:41Z,0,Clifton,Hyur,Midlanders,Male,,Limsa Lominsa,Limsa Lominsa,Fisherman's Bottom,6-6,,,ge-npc-pages
Colbernoux,202578,2011-03-06T17:57:59Z,0,Colbernoux,Elezen,,Male,Goldsmith,,,,,,,ge-npc-pages
Colson,370779,2010-09-05T03:08:36Z,0,Colson,Hyur,Midlander,Male,,Limsa Lominsa,Limsa Lominsa,Upper Decks,7-7,,,ge-npc-pages
Comoere,512642,2011-08-01T00:23:03Z,0,Comoere,Hyur,Highlander,Male,,Gridania,North Shroud,Hyrstmill,25-13,,,ge-npc-pages
Conayn,141760,2012-05-15T19:49:11Z,0,Conayn,Hyur,Midlander,Male,Merchant,Gridania,Battlecraft Den,Market Wards,1-1,,"{{Sells|Weathered Gladius|600}} {{Sells|Bronze Dagger|2,700}} {{Sells|Bronze Spatha|7,956}} {{Sells|Weathered Hora|636}} {{Sells|Bone Hora|3,180}} {{Sells|Bronze Knuckles|8,665}} {{Sells|Weathered War Axe|840}} {{Sells|Bronze War Axe|4,200}} {{Sells|Bronze Labrys|11,456}} {{Sells|Weathered Shortbow|816}} {{Sells|Maple Shortbow|4,080}} {{Sells|Wrapped Maple Longbow|11,138}} {{Sells|Warped Arrow|2}} {{Sells|Weathered Spear|840}} {{Sells|Bone Harpoon|4,080}} {{Sells|Iron Spear|13,641}} {{Sells|Square Maple Shield|3,300}} {{Sells|Bronze Buckler|11,916}}",ge-npc-pages
Concessa,502426,2010-10-11T18:57:45Z,0,Concessa,Hyur,Midlander,Female,,Gridania,Gridania,Stillglade Fane,2-1,,,ge-npc-pages
Corguevais,352810,2010-10-18T14:51:12Z,0,Corguevais,Elezen,,Male,,Ul'dah,Ul'dah,,,,,ge-npc-pages
Cornell,289242,2012-05-15T18:38:47Z,0,Cornell,Elezen,Wildwood Elezen,Male,,Gridania,Gridania,Stillglade Fane,2-1,,,ge-npc-pages
Cotter,244748,2012-04-28T20:13:10Z,0,Cotter,Hyur,,Male,,Ul'dah,Ul'dah,Merchant Strip,7-4,,,ge-npc-pages
Coultenet,329634,2012-06-06T19:36:29Z,0,Coultenet,Elezen,Duskwight Elezen,Male,,Ishgard,Coerthas Central Highlands,Ever Lakes,33-35,,,ge-npc-pages
Coynach,447811,2012-04-29T03:22:29Z,0,Coynach,Hyur,Midlander,Male,Guild Merchant,,Ul'dah,Coliseum,5-5,,,ge-npc-pages
Crapulous Adventurer,370871,2010-09-04T17:05:33Z,0,Crapulous Adventurer,Roegadyn,Sea Wolves,Male,,Limsa Lominsa,Limsa Lominsa,The Drowning Wench,5-7,,,ge-npc-pages
Cultivated Tender,370907,2010-08-25T01:41:26Z,0,Cultivated Tender,Hyur,Midlander,Male,,,Limsa Lominsa Opening,,,Instance,,ge-npc-pages
Curious Gorge,286517,2012-05-15T04:26:30Z,0,Curious Gorge,Roegadyn,Hellsguard,Male,,,Western Thanalan,,15-33,,,ge-npc-pages
Cweilorh,362132,2012-06-14T00:01:11Z,0,Cweilorh,Roegadyn,Sea Wolves,Male,Chocobo Caravan Leader,Ul'dah,Eastern Thanalan,Drybone,39-25,,,ge-npc-pages
D'arimbeh,508518,2012-05-29T03:46:04Z,0,D'arimbeh,Miqo'te,Seekers of the Sun,Female,,Ul'dah,Western Thanalan,The Silver Bazaar,36-12,,,ge-npc-pages
D'bhonja,179018,2012-05-15T19:02:32Z,0,D'bhonja,Miqo'te,Seekers of the Sun,Female,Merchant,Gridania,Gridania,Greatloam Growery,4-3,,"{{Sells|Weathered Hatchet|636}} {{Sells|Iron Hatchet|31,800}} {{Sells|Plumed Iron Hatchet|92,400}} {{Sells|Mythril Hatchet|181,896}} {{Sells|Weathered Scythe|504}} {{Sells|Iron Scythe|42,000}} {{Sells|Sheepskin Calot|432}} {{Sells|Dodoskin Skullcap|26,928}} {{Sells|Velveteen Bandana|50,778}} {{Sells|Steel Goggles|112,492}} {{Sells|Hempen Kurta|780}} {{Sells|Cotton Shepherd's Tunic|48,620}} {{Sells|Cotton Doublet Vest|89,100}} {{Sells|Velveteen Doublet Vest|177,600}} {{Sells|Hempen Shepherd's Slops|288}} {{Sells|Cotton Shepherd's Slops|17,952}} {{Sells|Cotton Kecks|35,935}} {{Sells|Linen Sarouel|65,520}} {{Sells|Sheepskin Wristguards|168}} {{Sells|Dodoskin Wristguards|4,928}} {{Sells|Fingerless Leather Gloves|40,950}} {{Sells|Fingerless Boarskin Gloves|76,440}} {{Sells|Maple Clogs|252}} {{Sells|Dodoskin Espadrilles|20,944}} {{Sells|Padded Sheepskin Duckbills|28,392}} {{Sells|Boarskin Crakows|87,360}}",ge-npc-pages
Daca Jinjahl,370972,2011-07-18T16:47:12Z,0,Daca Jinjahl,Miqo'te,Keepers of the Moon,Female,,Limsa Lominsa,Limsa Lominsa,Fisherman's Bottom,6-6,,,ge-npc-pages
Dadalo,503233,2012-05-15T16:02:00Z,0,Dadalo,Lalafell,Plainsfolk,Female,,Gridania,Gridania,Atelier Fen-Yll,7-3,,,ge-npc-pages
Damielliot (1.x),353211,2012-05-08T19:53:49Z,0,Damielliot,Elezen,Wildwood Elezen,Male,,Ul'dah,Ul'dah,,,Cutscene,,ge-npc-pages
Danyell,380741,2012-04-22T00:48:31Z,0,Danyell,Hyur,Midlander,Male,Merchant,Limsa Lominsa,Eastern La Noscea,Camp Bloodshore,36-20,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Orange Juice|168}} {{Sells|Salt Cod|84}} {{Sells|Eye Drops|1,463}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Throat Drops|7,400}} {{Sells|Dawn Drops|2,850}} {{Sells|Blood Drops|413}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3500}}",ge-npc-pages
Dapper Dan,471468,2010-09-24T16:06:06Z,0,Dapper Dan,Lalafell,Plainsfolk,Male,,Ul'dah,Ul'dah Opening,Merchant Strip,4-7,Instance,,ge-npc-pages
Dariustel,245819,2012-04-29T03:13:16Z,0,Dariustel,Hyur,,Male,Gladiatorial Combatant,Ul'dah,Ul'dah,The Coliseum,5-5,,,ge-npc-pages
Dauid,283888,2012-04-22T00:50:27Z,0,Dauid,Hyur,Midlander,Male,Merchant,,Western La Noscea,Camp Bald Knoll,6-16,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Orange Juice|168}} {{Sells|Salt Cod|84}} {{Sells|Eye Drops|1,463}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Throat Drops|7,400}} {{Sells|Dawn Drops|2,850}} {{Sells|Blood Drops|413}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3500}}",ge-npc-pages
Davyd,371053,2010-08-13T04:03:09Z,0,Davyd,Hyur,,Male,,Limsa Lominsa,Limsa Lominsa,,6-5,,,ge-npc-pages
Deaustie,481676,2012-06-01T23:43:33Z,0,Deaustie,Elezen,,Female,,Ul'dah,Ul'dah,Sunsilk Tapestries,7-6,,,ge-npc-pages
Debauched Daemoness,471170,2010-09-24T16:05:42Z,0,Debauched Daemoness,Miqo'te,Seekers of the Sun,Female,,Ul'dah,Ul'dah Opening,Sapphire Avenue Exchange,4-7,Instance,,ge-npc-pages
Debonair Pirate,371130,2010-09-04T16:23:31Z,0,Debonair Pirate,Lalafell,Dunesfolk,Male,,Limsa Lominsa,Limsa Lominsa,The Drowning Wench,5-7,Instance,,ge-npc-pages
Decima,499999,2010-10-11T19:35:38Z,0,Decima,Hyur,Midlander,Female,,Gridania,Gridania,The Oak Atrium,5-5,,,ge-npc-pages
Dedeyadi,296238,2012-06-03T23:58:16Z,0,Dedeyadi,Lalafell,Plainsfolk,Male,,Ul'dah,Eastern Thanalan,The Golden Bazaar,38-19,,,ge-npc-pages
Delado Madalado,447332,2010-10-02T17:50:59Z,0,Delado Madalado,Lalafell,,Male,,,Limsa Lominsa,Mealvaan's Gate,4-5,,,ge-npc-pages
Densa Ibunsa,290265,2012-05-15T20:19:32Z,0,Densa Ibunsa,Lalafell,Plainsfolk,Male,Mercantile House Representative,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Derwin,289507,2012-07-27T18:52:15Z,0,Derwin,Hyur,Midlander,Male,,,Western Thanalan,The Coffer & Coffin,9-27,,,ge-npc-pages
Deryk,491962,2012-04-30T23:34:06Z,0,Deryk,Hyur,Midlander,Male,Quartermaster,Ishgard,Coerthas Central Highlands,Camp Dragonhead,18-39,,,ge-npc-pages
Dhemdaeg,502905,2010-10-11T18:36:48Z,0,Dhemdaeg,Roegadyn,,Male,,Gridania,Gridania,Wailing Barracks,7-2,,,ge-npc-pages
Dhemsunn,446936,2012-05-05T18:36:02Z,0,Dhemsunn,Roegadyn,,Male,,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
Didiwai,371225,2010-10-21T20:10:57Z,0,Didiwai,Lalafell,,Male,Gatewarden,Limsa Lominsa,Lower La Noscea,Camp Bearded Rock,25-29,,,ge-npc-pages
Diego Athral,387829,2011-03-08T23:01:18Z,0,Diego Athral,Hyur,,Male,,Limsa Lominsa,Limsa Lominsa,,,,,ge-npc-pages
Diggy,37748,2012-06-03T01:15:52Z,0,Diggy,Spriggan,,,Event NPC,,Gridania,,6-5,,,ge-npc-pages
Diluxio,424575,2010-11-11T05:27:39Z,0,Diluxio,Sylph,,,,,Merchants Ward,,,Instance,,ge-npc-pages
Diriaine,246911,2012-04-29T15:41:21Z,0,Diriaine,Elezen,Duskwight Elezen,Female,Dancer,Ul'dah,Ul'dah,Amajina & Sons Mineral Concern,6-6,,,ge-npc-pages
Disconcerted Miner,437992,2012-05-09T04:52:40Z,0,Disconcerted Miner,Lalafell,Dunesfolk,Female,Miner,Ul'dah,Ul'dah,Amajina & Sons Mineral Concern,6-6,Instance,,ge-npc-pages
Disgruntled Pirate,371279,2010-08-13T17:26:07Z,0,Disgruntled Pirate,Hyur,Midlanders,Male,,Limsa Lominsa,Limsa Lominsa,Coral Tower,2-6,Cutscene,,ge-npc-pages
Dispassionate Resistance Member,301942,2012-05-21T18:43:42Z,0,Dispassionate Resistance Member,Lalafell,,Male,,Ala Mhigo,,,,Instance,,ge-npc-pages
Disreputable Midlander,502770,2010-09-24T16:08:47Z,0,Disreputable Midlander,Hyur,Midlanders,Male,,Ul'dah,Ul'dah Opening,Merchant Strip,4-7,Instance,,ge-npc-pages
Diving Eagle,244022,2012-04-28T17:25:21Z,0,Diving Eagle,Roegadyn,,Male,Merchant,Ul'dah,Ul'dahn Mercantile House,Market Wards,1-1,,{{Sells|Weathered War Axe|840}} {{Sells|Bronze Dagger|4500}} {{Sells|Salt Cod|84}} {{Sells|Fish Soup|6502}} {{Sells|Potion|650}} {{Sells|Blood Drops|413}},ge-npc-pages
Dodoroba,371325,2010-10-02T17:52:51Z,0,Dodoroba,Lalafell,,Male,,Limsa Lominsa,Limsa Lominsa,Mealvaan's Gate,4-5,,,ge-npc-pages
Doelle,178460,2012-05-09T18:02:48Z,0,Doelle,Elezen,Wildwood Elezen,Female,Merchant,Gridania,Gridania,Quiver's Hold,8-5,,"{{Sells|Weathered Shortbow|816}} {{Sells|Wrapped Maple Longbow|32,760}} {{Sells|Elm Velocity Bow|74,256}} {{Sells|Ash Cavalry Bow|175,232}} {{Sells|Warped Arrow|2}} {{Sells|Iron Arrow|24}} {{Sells|Mythril Arrow|98}} {{Sells|Dodoskin Pot Helm|13,395}} {{Sells|Leather Pot Helm|53,323}} {{Sells|Velveteen Turban|40,950}} {{Sells|Linen Turban|76,440}} {{Sells|Hempen Tunic|780}} {{Sells|Cotton Acton|76,176}} {{Sells|Velveteen Shirt|117,000}} {{Sells|Linen Shirt|218,400}} {{Sells|Hempen Breeches|234}} {{Sells|Dodoskin Subligar|13,464}} {{Sells|Velveteen Sarouel|35,100}} {{Sells|Linen Sarouel|65,520}} {{Sells|Sheepskin Mitts|6,697}} {{Sells|Leather Mitts|26,661}} {{Sells|Fingerless Leather Gloves|40,950}} {{Sells|Fingerless Boarskin Gloves|76,440}} {{Sells|Sheepskin Shoes|192}} {{Sells|Leather Leggings|30,470}} {{Sells|Leather Crakows|46,800}} {{Sells|Boarskin Crakows|87,360}}",ge-npc-pages
Doesdornn,473381,2011-10-06T11:44:03Z,0,Doesdornn,Roegadyn,Sea Wolves,Male,Merchant,Ul'dah,Ul'dah,Sapphire Avenue Exchange,7-4,,"{{Sells|Weathered Cross-pein Hammer|600}} {{Sells|Bronze File|13,376}} {{Sells|Bronze Ingot|1,500}} {{Sells|Iron Ingot|5,000}} {{Sells|Steel Ingot|10,500}} {{Sells|Bronze Rivets|600}} {{Sells|Iron Rivets|2,000}} {{Sells|Steel Rivets|4,200}} {{Sells|Ragstone Whetstone|612}} {{Sells|Mudstone Whetstone|1,368}}",ge-npc-pages
Doesfolg,497464,2010-10-02T18:27:28Z,0,Doesfolg,Roegadyn,,Male,Gatewarden,Ul'dah,Eastern Thanalan,Camp Drybone,39-25,,,ge-npc-pages
Dokixia,426321,2012-06-01T23:43:20Z,0,Dokixia,Sylph,,,,,East Shroud,,,Instance,,ge-npc-pages
Doyoh Lihzeh,410443,2012-02-06T06:52:22Z,0,Doyoh Lihzeh,Miqo'te,Seeker of the Sun,Female,Event NPC,,Gridania,The Knot,6-5,,,ge-npc-pages
Dozol Meloc,250568,2012-04-30T20:56:16Z,0,Dozol Meloc,Ixtal,,Male,,,Western Thanalan,The Footfalls,11-28,,,ge-npc-pages
