item_id,item_name_en,client_tables,reason
10100288,Breath of Earth Materia IV,_item itemData,no-ge-page
10100289,Breath of Lightning Materia I,_item itemData,no-ge-page
10100290,Breath of Lightning Materia II,_item itemData,no-ge-page
10100291,Breath of Lightning Materia III,_item itemData,no-ge-page
10100292,Breath of Lightning Materia IV,_item itemData,no-ge-page
10100293,Breath of Water Materia I,_item itemData,no-ge-page
10100294,Breath of Water Materia II,_item itemData,no-ge-page
10100295,Breath of Water Materia III,_item itemData,no-ge-page
10100296,Breath of Water Materia IV,_item itemData,no-ge-page
10100297,Bloodbringer Materia I,_item itemData,no-ge-page
10100298,Bloodbringer Materia II,_item itemData,no-ge-page
10100299,Bloodbringer Materia III,_item itemData,no-ge-page
10100300,Bloodbringer Materia IV,_item itemData,no-ge-page
10100301,Manabringer Materia I,_item itemData,no-ge-page
10100302,Manabringer Materia II,_item itemData,no-ge-page
10100303,Manabringer Materia III,_item itemData,no-ge-page
10100304,Manabringer Materia IV,_item itemData,no-ge-page
10100305,Mettlebringer Materia I,_item itemData,no-ge-page
10100306,Mettlebringer Materia II,_item itemData,no-ge-page
10100307,Mettlebringer Materia III,_item itemData,no-ge-page
10100308,Mettlebringer Materia IV,_item itemData,no-ge-page
10100309,Mana Martyr Materia I,_item itemData,no-ge-page
10100310,Mana Martyr Materia II,_item itemData,no-ge-page
10100311,Mana Martyr Materia III,_item itemData,no-ge-page
10100312,Mana Martyr Materia IV,_item itemData,no-ge-page
10100313,Mettle Martyr Materia I,_item itemData,no-ge-page
10100314,Mettle Martyr Materia II,_item itemData,no-ge-page
10100315,Mettle Martyr Materia III,_item itemData,no-ge-page
10100316,Mettle Martyr Materia IV,_item itemData,no-ge-page
10100317,Byregot's Hammer Materia I,_item itemData,no-ge-page
10100318,Byregot's Hammer Materia II,_item itemData,no-ge-page
10100319,Byregot's Hammer Materia III,_item itemData,no-ge-page
10100320,Byregot's Hammer Materia IV,_item itemData,no-ge-page
10100321,Menphina's Whisper Materia I,_item itemData,no-ge-page
10100322,Menphina's Whisper Materia II,_item itemData,no-ge-page
10100323,Menphina's Whisper Materia III,_item itemData,no-ge-page
10100324,Menphina's Whisper Materia IV,_item itemData,no-ge-page
10100353,[en],_item itemData,no-english-name
10100354,[en],_item itemData,no-english-name
10100355,[en],_item itemData,no-english-name
10100356,[en],_item itemData,no-english-name
10303002,Brass Spear Clasp,_item itemData,no-ge-page
10303014,Feather Clasp,_item itemData,no-ge-page
10303102,Brass Spear Butt,_item itemData,no-ge-page
10308401,Hempen Halfrobe Front,_item itemData,no-ge-page
10308402,Hempen Halfrobe Front (Brown),_item itemData,no-ge-page
10308403,Hempen Halfrobe Front (Grey),_item itemData,no-ge-page
10308404,Hempen Halfrobe Front (Beige),_item itemData,no-ge-page
10308405,Cotton Halfrobe Front,_item itemData,no-ge-page
10308406,Cotton Halfrobe Front (Red),_item itemData,no-ge-page
10308407,Cotton Halfrobe Front (Yellow),_item itemData,no-ge-page
10308408,Cotton Halfrobe Front (Green),_item itemData,no-ge-page
10308409,Cotton Halfrobe Front (Blue),_item itemData,no-ge-page
10309401,Hempen Halfrobe Back,_item itemData,no-ge-page
10309402,Hempen Halfrobe Back (Brown),_item itemData,no-ge-page
10309403,Hempen Halfrobe Back (Grey),_item itemData,no-ge-page
10309404,Hempen Halfrobe Back (Beige),_item itemData,no-ge-page
10309405,Cotton Halfrobe Back,_item itemData,no-ge-page
10309406,Cotton Halfrobe Back (Red),_item itemData,no-ge-page
10309407,Cotton Halfrobe Back (Yellow),_item itemData,no-ge-page
10309408,Cotton Halfrobe Back (Green),_item itemData,no-ge-page
10309409,Cotton Halfrobe Back (Blue),_item itemData,no-ge-page
11000001,Balloonfish,_item itemData,no-ge-page
11000002,Standard-Issue Flintlock,_item itemData,no-ge-page
11000003,Faerie Remora,_item itemData,no-ge-page
11000011,Vymelli Horn,_item itemData,no-ge-page
11000015,Twisted Aldgoat Horn,_item itemData,no-ge-page
11000016,Alchemical Pheromones,_item itemData,no-ge-page
11000017,Ladybug Tears,_item itemData,no-ge-page
11000018,Spiny Turnip Leaves,_item itemData,no-ge-page
11000021,Leather Chocobo Saddle,_item itemData,no-ge-page
11000022,Whistling Windwheel,_item itemData,no-ge-page
11000023,Seastone,_item itemData,no-ge-page
11000024,Reverberating Steel,_item itemData,no-ge-page
11000025,Barrel Feed,_item itemData,no-ge-page
11000027,Sable Salve,_item itemData,no-ge-page
11000028,Gods' Quiver Petition,_item itemData,no-ge-page
11000029,Colorful Building Block,_item itemData,no-ge-page
11000030,Writ of Access,_item itemData,no-ge-page
11000031,Seaspray Quiche,_item itemData,no-ge-page
11000032,Mirage Token,_item itemData,no-ge-page
11000033,Deep-red Ruby,_item itemData,no-ge-page
11000034,Skull Island,_item itemData,no-ge-page
11000035,Aged Rum,_item itemData,no-ge-page
11000036,Far Eastern Sourleaf,_item itemData,no-ge-page
11000037,Frondale's Funds,_item itemData,no-ge-page
11000038,Penelope's Background,_item itemData,no-ge-page
11000039,Penelope's Evaluation,_item itemData,no-ge-page
11000040,Oak Atrium Ghost,_item itemData,no-ge-page
11000041,Starfall Grass,_item itemData,no-ge-page
11000042,Pirate Ship Tale,_item itemData,no-ge-page
11000043,Yarzon Faeces,_item itemData,no-ge-page
11000047,Fen[@1F]Yll Birkin Bag,_item itemData,no-ge-page
11000048,Damaged Fen[@1F]Yll Boots,_item itemData,no-ge-page
11000049,Vintage Fen[@1F]Yll Boots,_item itemData,no-ge-page
11000052,Sound-proofing Rubber,_item itemData,no-ge-page
11000057,Thanalan Spider Silk,_item itemData,no-ge-page
11000065,Fairweather Fetish,_item itemData,no-ge-page
11000066,Large Leaf,_item itemData,no-ge-page
11000068,Light Branch,_item itemData,no-ge-page
11000071,Devilbelly Meatball,_item itemData,no-ge-page
11000072,Devilshroom,_item itemData,no-ge-page
11000073,Foulbelly Meatball,_item itemData,no-ge-page
11000074,Queer-smelling Meat,_item itemData,no-ge-page
11000075,Sweet-smelling Spice,_item itemData,no-ge-page
11000078,Frondale's Poultice,_item itemData,no-ge-page
11000079,Faustigeant's Salve,_item itemData,no-ge-page
11000081,Niellefresne's Gold Dust,_item itemData,no-ge-page
11000082,Wind Ward,_item itemData,no-ge-page
11000083,Earth Ward,_item itemData,no-ge-page
11000084,Water Ward,_item itemData,no-ge-page
11000085,Nostalgic Ink,_item itemData,no-ge-page
11000088,Treant Vine,_item itemData,no-ge-page
11000089,Velodyna Cosmos,_item itemData,no-ge-page
11000090,Purification Mask,_item itemData,no-ge-page
11000091,Podling,_item itemData,no-ge-page
11000092,Balloon Cargo,_item itemData,no-ge-page
11000093,Ixal Diary,_item itemData,no-ge-page
11000094,Amalj'aa Ashes,_item itemData,no-ge-page
11000095,Crystal Bag,_item itemData,no-ge-page
11000096,Unaspected Crystal,_item itemData,no-ge-page
11000099,Lady Lewena's Gil,_item itemData,no-ge-page
11000100,Shiny Chip,_item itemData,no-ge-page
11000101,Mysterious Leather Bag,_item itemData,no-ge-page
11000102,Charred Red Newt,_item itemData,no-ge-page
11000103,Bent Glasses,_item itemData,no-ge-page
11000104,Island Coconut,_item itemData,no-ge-page
11000105,Mimidoa Drill,_item itemData,no-ge-page
11000106,Mimidoa Barrow,_item itemData,no-ge-page
11000110,Adorable Miner Sketch,_item itemData,no-ge-page
11000111,Graceful Miner Sketch,_item itemData,no-ge-page
11000112,Dashing Miner Sketch,_item itemData,no-ge-page
11000114,Violet Augite,_item itemData,no-ge-page
11000115,Mismatched Stones,_item itemData,no-ge-page
11000116,Heartstrike Replica,_item itemData,no-ge-page
11000117,Pure Metal Ore,_item itemData,no-ge-page
11000119,Silverwater,_item itemData,no-ge-page
11000120,Sealed Correspondence,_item itemData,no-ge-page
11000122,Shattered Brooch,_item itemData,no-ge-page
11000123,Pearl Clover Blossom,_item itemData,no-ge-page
11000124,F'lhaminn's Flower,_item itemData,no-ge-page
11000127,Pixie Remora,_item itemData,no-ge-page
11000128,Pearl Clover Seeds,_item itemData,no-ge-page
11000129,Pearl Clover Fruit,_item itemData,no-ge-page
11000131,Pirate Ship Funds,_item itemData,no-ge-page
11000132,Kraken Register,_item itemData,no-ge-page
11000133,Wawalago Message,_item itemData,no-ge-page
11000134,Platinum Mirage Ledger,_item itemData,no-ge-page
11000135,Meracydian Olives,_item itemData,no-ge-page
11000136,Letter to Nenekko,_item itemData,no-ge-page
11000137,Amajina Ceruleum,_item itemData,no-ge-page
11000138,Pearl Clover Seedling,_item itemData,no-ge-page
11000139,Midnight Slippers,_item itemData,no-ge-page
11000142,Tinolqa Popoto,_item itemData,no-ge-page
11000143,Blinking Eye,_item itemData,no-ge-page
11000145,Tawdry Torque,_item itemData,no-ge-page
11000146,Cedar Marionette,_item itemData,no-ge-page
11000147,Nacre Ring,_item itemData,no-ge-page
11000148,Reaver Wristlet,_item itemData,no-ge-page
11000149,Musk Roseling Pollen,_item itemData,no-ge-page
11000150,Beryl Crab Shell,_item itemData,no-ge-page
11000151,White Ash,_item itemData,no-ge-page
11000152,Wolf Tail Trophy,_item itemData,no-ge-page
11000153,Cursed Lens,_item itemData,no-ge-page
11000154,Slumber Nut,_item itemData,no-ge-page
11000155,Skryvner Signet Ring,_item itemData,no-ge-page
11000156,Sunsilk Muslin,_item itemData,no-ge-page
11000157,Milkworm,_item itemData,no-ge-page
11000158,Thanalan Natron,_item itemData,no-ge-page
11000159,Menphina Stew,_item itemData,no-ge-page
11000160,Lonsygg's Journal Scrap,_item itemData,no-ge-page
11000161,Weaver Lily,_item itemData,no-ge-page
11000162,Treehollow Brew,_item itemData,no-ge-page
11000163,Séance Stone,_item itemData,no-ge-page
11000164,Sable Tooth,_item itemData,no-ge-page
11000165,Novice's Clasp,_item itemData,no-ge-page
11000166,Theda's Ring,_item itemData,no-ge-page
11000167,List of Companions,_item itemData,no-ge-page
11000168,List of Champions,_item itemData,no-ge-page
11000169,List of the Impoverished,_item itemData,no-ge-page
11000170,List of Adoring Masses,_item itemData,no-ge-page
11000171,List of the Elite,_item itemData,no-ge-page
11000172,Milvaneth Talisman,_item itemData,no-ge-page
11000173,Barbarous Choker,_item itemData,no-ge-page
11000174,Conch Shell,_item itemData,no-ge-page
11000175,Arrest Warrant,_item itemData,no-ge-page
11000176,Fishtack,_item itemData,no-ge-page
11000177,Sheepbur Seed,_item itemData,no-ge-page
11000178,[en],_item itemData,no-english-name
11000179,[en],_item itemData,no-english-name
11000180,[en],_item itemData,no-english-name
11000181,[en],_item itemData,no-english-name
11000182,[en],_item itemData,no-english-name
11000183,[en],_item itemData,no-english-name
11000184,[en],_item itemData,no-english-name
11000185,[en],_item itemData,no-english-name
11000186,[en],_item itemData,no-english-name
11000187,[en],_item itemData,no-english-name
11000188,[en],_item itemData,no-english-name
11000189,[en],_item itemData,no-english-name
11000190,[en],_item itemData,no-english-name
11000191,[en],_item itemData,no-english-name
11000192,[en],_item itemData,no-english-name
11000193,[en],_item itemData,no-english-name
11000194,[en],_item itemData,no-english-name
11000195,[en],_item itemData,no-english-name
11000196,[en],_item itemData,no-english-name
11000197,[en],_item itemData,no-english-name
11000198,[en],_item itemData,no-english-name
11000199,[en],_item itemData,no-english-name
11000200,[en],_item itemData,no-english-name
11000201,Lassae Ledger,_item itemData,no-ge-page
11000202,Sourleaf Nectar,_item itemData,no-ge-page
11000203,Death Sentence,_item itemData,no-ge-page
11000204,Redbelly Wasp Map,_item itemData,no-ge-page
11000205,[en],_item itemData,no-english-name
11000206,Yellow Marble,_item itemData,no-ge-page
11000207,Radz[@1F]at[@1F]Han Reserve,_item itemData,no-ge-page
11000208,Airship Pass (GRD-LMS),_item itemData,no-ge-page
11000209,Airship Pass (ULD-LMS),_item itemData,no-ge-page
11000210,Fossil-fused Dark Matter,_item itemData,no-ge-page
11000211,Keystone of the Bloom,_item itemData,no-ge-page
11000212,Keystone of the Bud,_item itemData,no-ge-page
11000213,Keystone of the Bough,_item itemData,no-ge-page
11000214,Keystone of the Leaf,_item itemData,no-ge-page
11000215,Keystone of the Trunk,_item itemData,no-ge-page
11000216,Keystones,_item itemData,no-ge-page
11000217,Ensorcelled Snowball,_item itemData,no-ge-page
11000218,Heart of Winter,_item itemData,no-ge-page
11000219,Young Dodo Leather,_item itemData,no-ge-page
11000220,Bloody Ring,_item itemData,no-ge-page
11000221,Needle Box,_item itemData,no-ge-page
11000222,Sibold's Bouquet,_item itemData,no-ge-page
11000223,Inkwell,_item itemData,no-ge-page
11000224,Well-worn Bag,_item itemData,no-ge-page
11000225,Divine Impetus,_item itemData,no-ge-page
11000226,Coblyn Larva,_item itemData,no-ge-page
11000227,Brass Kobold Strongbox Key,_item itemData,no-ge-page
11000228,Mistbeard Insignia Ring,_item itemData,no-ge-page
11000229,Mottled Crystal,_item itemData,no-ge-page
11000230,Bomb Bane,_item itemData,no-ge-page
11000231,[en],_item itemData,no-english-name
11000232,[en],_item itemData,no-english-name
11000233,[en],_item itemData,no-english-name
11000234,[en],_item itemData,no-english-name
11000235,[en],_item itemData,no-english-name
11000236,[en],_item itemData,no-english-name
11000237,[en],_item itemData,no-english-name
11000238,[en],_item itemData,no-english-name
11000239,[en],_item itemData,no-english-name
11000240,[en],_item itemData,no-english-name
11000241,[en],_item itemData,no-english-name
11000242,[en],_item itemData,no-english-name
11000243,[en],_item itemData,no-english-name
11000244,[en],_item itemData,no-english-name
11000245,[en],_item itemData,no-english-name
11000246,[en],_item itemData,no-english-name
11000247,[en],_item itemData,no-english-name
11000248,[en],_item itemData,no-english-name
11000249,[en],_item itemData,no-english-name
11000250,[en],_item itemData,no-english-name
11000251,Ailith's Oath,_item itemData,no-ge-page
11000252,Taylor's Letter,_item itemData,no-ge-page
11000253,Woolvale Arms Contract,_item itemData,no-ge-page
11000254,Signed Agreement,_item itemData,no-ge-page
11000255,Straight Edge Traders Contract,_item itemData,no-ge-page
11000256,Gigas Forge Contract,_item itemData,no-ge-page
11000257,Imperial Letter,_item itemData,no-ge-page
11000258,Magitek Designs,_item itemData,no-ge-page
11000259,Magitek Transceiver,_item itemData,no-ge-page
11000260,Magitek Recording Plate,_item itemData,no-ge-page
11000261,Shattered Gauntlet,_item itemData,no-ge-page
11000262,Magitek Cooling Plate,_item itemData,no-ge-page
11000263,Blackened Accumulator,_item itemData,no-ge-page
11000264,Draconian Rosary,_item itemData,no-ge-page
11000265,Norwick Knight's Sigil,_item itemData,no-ge-page
11000266,Silver-winged Kabuto,_item itemData,no-ge-page
11000267,Stillglade Fane Petition,_item itemData,no-ge-page
11000268,Sealed Urn,_item itemData,no-ge-page
11000269,Faces of Mercy Medallion,_item itemData,no-ge-page
11000270,Magitek Dowsing Rod,_item itemData,no-ge-page
11000271,Ceremony Invitation,_item itemData,no-ge-page
11000272,Earthbreaker,_item itemData,no-ge-page
11000273,[en],_item itemData,no-english-name
11000274,[en],_item itemData,no-english-name
11000275,[en],_item itemData,no-english-name
11000276,[en],_item itemData,no-english-name
11000277,[en],_item itemData,no-english-name
11000278,[en],_item itemData,no-english-name
11000279,[en],_item itemData,no-english-name
11000280,[en],_item itemData,no-english-name
11000281,[en],_item itemData,no-english-name
11000282,[en],_item itemData,no-english-name
11000283,[en],_item itemData,no-english-name
11000284,[en],_item itemData,no-english-name
11000285,[en],_item itemData,no-english-name
11000286,[en],_item itemData,no-english-name
11000287,[en],_item itemData,no-english-name
11000288,[en],_item itemData,no-english-name
11000289,[en],_item itemData,no-english-name
11000290,[en],_item itemData,no-english-name
11000291,[en],_item itemData,no-english-name
11000292,[en],_item itemData,no-english-name
11000293,[en],_item itemData,no-english-name
11000294,[en],_item itemData,no-english-name
11000295,[en],_item itemData,no-english-name
11000296,[en],_item itemData,no-english-name
11000297,[en],_item itemData,no-english-name
11000298,[en],_item itemData,no-english-name
11000299,[en],_item itemData,no-english-name
11000300,[en],_item itemData,no-english-name
11000301,Mature Funguar Spore Sac,_item itemData,no-ge-page
11000302,Scarlet Oil,_item itemData,no-ge-page
11000303,Stinky Yellow Liquid,_item itemData,no-ge-page
11000304,Althyk Lavender,_item itemData,no-ge-page
11000305,[en],_item itemData,no-english-name
11000306,[en],_item itemData,no-english-name
11000307,[en],_item itemData,no-english-name
11000308,[en],_item itemData,no-english-name
11000309,[en],_item itemData,no-english-name
11000310,[en],_item itemData,no-english-name
11000311,[en],_item itemData,no-english-name
11000312,[en],_item itemData,no-english-name
11000313,[en],_item itemData,no-english-name
11000314,[en],_item itemData,no-english-name
11000315,[en],_item itemData,no-english-name
11000316,[en],_item itemData,no-english-name
11000317,[en],_item itemData,no-english-name
11000318,[en],_item itemData,no-english-name
11000319,[en],_item itemData,no-english-name
11000320,[en],_item itemData,no-english-name
11000321,[en],_item itemData,no-english-name
11000322,[en],_item itemData,no-english-name
11000323,[en],_item itemData,no-english-name
11000324,[en],_item itemData,no-english-name
11000325,[en],_item itemData,no-english-name
11000326,[en],_item itemData,no-english-name
11000327,[en],_item itemData,no-english-name
11000328,[en],_item itemData,no-english-name
11000329,[en],_item itemData,no-english-name
11000330,[en],_item itemData,no-english-name
11000331,[en],_item itemData,no-english-name
11000332,[en],_item itemData,no-english-name
11000333,[en],_item itemData,no-english-name
11000334,[en],_item itemData,no-english-name
11000335,[en],_item itemData,no-english-name
11000336,[en],_item itemData,no-english-name
11000337,[en],_item itemData,no-english-name
11000338,[en],_item itemData,no-english-name
11000339,[en],_item itemData,no-english-name
11000340,[en],_item itemData,no-english-name
11000341,[en],_item itemData,no-english-name
11000342,[en],_item itemData,no-english-name
11000343,[en],_item itemData,no-english-name
11000344,[en],_item itemData,no-english-name
11000345,[en],_item itemData,no-english-name
11000346,[en],_item itemData,no-english-name
11000347,[en],_item itemData,no-english-name
11000348,[en],_item itemData,no-english-name
11000349,[en],_item itemData,no-english-name
11000350,[en],_item itemData,no-english-name
11000351,Inferno Lamp,_item itemData,no-ge-page
11000352,Vortex Fletchings,_item itemData,no-ge-page
11000363,The Book of Reinette,_item itemData,no-ge-page
11000367,White-hot Ember,_item itemData,no-ge-page
11000368,Howling Gale,_item itemData,no-ge-page
11000369,Relic Weapon,_item itemData,no-ge-page
11000370,[en],_item itemData,no-english-name
11000371,[en],_item itemData,no-english-name
11000372,[en],_item itemData,no-english-name
11000373,[en],_item itemData,no-english-name
11000374,[en],_item itemData,no-english-name
11000375,[en],_item itemData,no-english-name
11000376,[en],_item itemData,no-english-name
11000377,[en],_item itemData,no-english-name
11000378,[en],_item itemData,no-english-name
11000379,[en],_item itemData,no-english-name
11000380,[en],_item itemData,no-english-name
11000381,[en],_item itemData,no-english-name
11000382,[en],_item itemData,no-english-name
11000383,[en],_item itemData,no-english-name
11000384,[en],_item itemData,no-english-name
11000385,[en],_item itemData,no-english-name
11000386,[en],_item itemData,no-english-name
11000387,[en],_item itemData,no-english-name
11000388,[en],_item itemData,no-english-name
11000389,[en],_item itemData,no-english-name
11000390,[en],_item itemData,no-english-name
11000391,[en],_item itemData,no-english-name
11000392,[en],_item itemData,no-english-name
11000393,[en],_item itemData,no-english-name
11000394,[en],_item itemData,no-english-name
11000395,[en],_item itemData,no-english-name
11000396,[en],_item itemData,no-english-name
11000397,[en],_item itemData,no-english-name
11000398,[en],_item itemData,no-english-name
11000399,[en],_item itemData,no-english-name
11000400,[en],_item itemData,no-english-name
11000401,Leather Armor Scrap,_item itemData,no-ge-page
11000402,Hypnotic Scales,_item itemData,no-ge-page
11000403,Sketch of Challinie,_item itemData,no-ge-page
11000404,Cobalt Eye,_item itemData,no-ge-page
11000405,Prismatic Eye,_item itemData,no-ge-page
11000406,Omnomite,_item itemData,no-ge-page
11000407,Dart Slug Anti-venom,_item itemData,no-ge-page
11000408,Coblyn Choler,_item itemData,no-ge-page
11000409,Leather Balloon Panel,_item itemData,no-ge-page
11000410,Treated Kite Plume,_item itemData,no-ge-page
11000411,Eye of Garuda,_item itemData,no-ge-page
11000412,Tears of Nymeia,_item itemData,no-ge-page
11000413,Wind Echo Crystal,_item itemData,no-ge-page
11000414,Water Echo Crystal,_item itemData,no-ge-page
11000415,Earth Echo Crystal,_item itemData,no-ge-page
11000416,Lightning Echo Crystal,_item itemData,no-ge-page
11000417,Ice Echo Crystal,_item itemData,no-ge-page
11000418,Fire Echo Crystal,_item itemData,no-ge-page
11000419,Inferno Flambeau,_item itemData,no-ge-page
11000420,Harmonizing Crystal,_item itemData,no-ge-page
11000421,Imperial Disruptor,_item itemData,no-ge-page
11000422,Mist Emitter,_item itemData,no-ge-page
11000423,Imperial Disruptor,_item itemData,no-ge-page
11000424,[en],_item itemData,no-english-name
11000425,War Merit,_item itemData,no-ge-page
11000426,War Merit,_item itemData,no-ge-page
11000427,War Merit,_item itemData,no-ge-page
11000428,Magitek Amplifier,_item itemData,no-ge-page
11000429,Nightshade Oil,_item itemData,no-ge-page
11000430,Suncake,_item itemData,no-ge-page
11000431,Vortex Feather,_item itemData,no-ge-page
11000432,Vortex Catcher,_item itemData,no-ge-page
11000433,Garlean Schematics,_item itemData,no-ge-page
11000434,Imperial Strongbox Key,_item itemData,no-ge-page
11000435,Kan[@1F]E[@1F]Senna's Missive,_item itemData,no-ge-page
11000436,Merlwyb's Missive,_item itemData,no-ge-page
11000437,Raubahn's Missive,_item itemData,no-ge-page
11000438,[en],_item itemData,no-english-name
11000439,[en],_item itemData,no-english-name
11000440,[en],_item itemData,no-english-name
11000441,[en],_item itemData,no-english-name
11000442,[en],_item itemData,no-english-name
11000443,[en],_item itemData,no-english-name
11000444,[en],_item itemData,no-english-name
11000445,[en],_item itemData,no-english-name
11000446,[en],_item itemData,no-english-name
11000447,[en],_item itemData,no-english-name
11000448,[en],_item itemData,no-english-name
11000449,[en],_item itemData,no-english-name
11000450,[en],_item itemData,no-english-name
11000451,[en],_item itemData,no-english-name
11000452,[en],_item itemData,no-english-name
11000453,[en],_item itemData,no-english-name
11000454,[en],_item itemData,no-english-name
11000455,[en],_item itemData,no-english-name
11000456,[en],_item itemData,no-english-name
11000457,[en],_item itemData,no-english-name
11000458,[en],_item itemData,no-english-name
11000459,[en],_item itemData,no-english-name
11000460,[en],_item itemData,no-english-name
11000461,[en],_item itemData,no-english-name
11000462,[en],_item itemData,no-english-name
11000463,[en],_item itemData,no-english-name
11000464,[en],_item itemData,no-english-name
11000465,[en],_item itemData,no-english-name
11000466,[en],_item itemData,no-english-name
11000467,[en],_item itemData,no-english-name
11000468,[en],_item itemData,no-english-name
11000469,[en],_item itemData,no-english-name
11000470,[en],_item itemData,no-english-name
11000471,[en],_item itemData,no-english-name
11000472,[en],_item itemData,no-english-name
11000473,[en],_item itemData,no-english-name
11000474,[en],_item itemData,no-english-name
11000475,[en],_item itemData,no-english-name
11000476,[en],_item itemData,no-english-name
11000477,[en],_item itemData,no-english-name
11000478,[en],_item itemData,no-english-name
11000479,[en],_item itemData,no-english-name
11000480,[en],_item itemData,no-english-name
11000481,[en],_item itemData,no-english-name
11000482,[en],_item itemData,no-english-name
11000483,[en],_item itemData,no-english-name
11000484,[en],_item itemData,no-english-name
11000485,[en],_item itemData,no-english-name
11000486,[en],_item itemData,no-english-name
11000487,[en],_item itemData,no-english-name
11000488,[en],_item itemData,no-english-name
11000489,[en],_item itemData,no-english-name
11000490,[en],_item itemData,no-english-name
11000491,[en],_item itemData,no-english-name
11000492,[en],_item itemData,no-english-name
11000493,[en],_item itemData,no-english-name
11000494,[en],_item itemData,no-english-name
11000495,[en],_item itemData,no-english-name
11000496,[en],_item itemData,no-english-name
11000497,[en],_item itemData,no-english-name
11000498,[en],_item itemData,no-english-name
11000499,[en],_item itemData,no-english-name
11000500,[en],_item itemData,no-english-name
11000501,[en],_item itemData,no-english-name
11000502,[en],_item itemData,no-english-name
11000503,[en],_item itemData,no-english-name
11000504,[en],_item itemData,no-english-name
11000505,[en],_item itemData,no-english-name
11000506,[en],_item itemData,no-english-name
11000507,[en],_item itemData,no-english-name
11000508,[en],_item itemData,no-english-name
11000509,[en],_item itemData,no-english-name
11000510,[en],_item itemData,no-english-name
11000511,[en],_item itemData,no-english-name
11000512,[en],_item itemData,no-english-name
11000513,[en],_item itemData,no-english-name
11000514,[en],_item itemData,no-english-name
11000515,[en],_item itemData,no-english-name
11000516,[en],_item itemData,no-english-name
11000517,[en],_item itemData,no-english-name
11000518,[en],_item itemData,no-english-name
11000519,[en],_item itemData,no-english-name
11000520,[en],_item itemData,no-english-name
11000521,[en],_item itemData,no-english-name
11000522,[en],_item itemData,no-english-name
11000523,[en],_item itemData,no-english-name
11000524,[en],_item itemData,no-english-name
11000525,[en],_item itemData,no-english-name
11000526,[en],_item itemData,no-english-name
11000527,[en],_item itemData,no-english-name
11000528,[en],_item itemData,no-english-name
11000529,[en],_item itemData,no-english-name
11000530,[en],_item itemData,no-english-name
11000531,[en],_item itemData,no-english-name
11000532,[en],_item itemData,no-english-name
11000533,[en],_item itemData,no-english-name
11000534,[en],_item itemData,no-english-name
11000535,[en],_item itemData,no-english-name
11000536,[en],_item itemData,no-english-name
11000537,[en],_item itemData,no-english-name
11000538,[en],_item itemData,no-english-name
11000539,[en],_item itemData,no-english-name
11000540,[en],_item itemData,no-english-name
11000541,[en],_item itemData,no-english-name
11000542,[en],_item itemData,no-english-name
11000543,[en],_item itemData,no-english-name
11000544,[en],_item itemData,no-english-name
11000545,[en],_item itemData,no-english-name
11000546,[en],_item itemData,no-english-name
11000547,[en],_item itemData,no-english-name
11000548,[en],_item itemData,no-english-name
11000549,[en],_item itemData,no-english-name
11000550,[en],_item itemData,no-english-name
11000551,Nirvana,_item itemData,no-ge-page
11000552,Brand-new Aetheriometer,_item itemData,no-ge-page
11000553,Outdated Aetheriometer,_item itemData,no-ge-page
11000554,Widargelt's Aetheriometer,_item itemData,no-ge-page
11000555,Experimental Aetheriometer,_item itemData,no-ge-page
11000556,Gem of Shatotto,_item itemData,no-ge-page
11000557,Pukno Poki's Charm,_item itemData,no-ge-page
11000558,Engraved Crystal,_item itemData,no-ge-page
11000559,Ashes of the Fallen,_item itemData,no-ge-page
11000560,[en],_item itemData,no-english-name
11000561,[en],_item itemData,no-english-name
11000562,[en],_item itemData,no-english-name
11000563,[en],_item itemData,no-english-name
11000564,[en],_item itemData,no-english-name
11000565,[en],_item itemData,no-english-name
11000566,[en],_item itemData,no-english-name
11000567,[en],_item itemData,no-english-name
11000568,[en],_item itemData,no-english-name
11000569,[en],_item itemData,no-english-name
11000570,[en],_item itemData,no-english-name
11000571,[en],_item itemData,no-english-name
11000572,[en],_item itemData,no-english-name
11000573,[en],_item itemData,no-english-name
11000574,[en],_item itemData,no-english-name
11000575,[en],_item itemData,no-english-name
11000576,[en],_item itemData,no-english-name
11000577,[en],_item itemData,no-english-name
11000578,[en],_item itemData,no-english-name
11000579,[en],_item itemData,no-english-name
11000580,[en],_item itemData,no-english-name
11000581,[en],_item itemData,no-english-name
11000582,[en],_item itemData,no-english-name
11000583,[en],_item itemData,no-english-name
11000584,[en],_item itemData,no-english-name
11000585,[en],_item itemData,no-english-name
11000586,[en],_item itemData,no-english-name
11000587,[en],_item itemData,no-english-name
11000588,[en],_item itemData,no-english-name
11000589,[en],_item itemData,no-english-name
11000590,[en],_item itemData,no-english-name
11000591,[en],_item itemData,no-english-name
11000592,[en],_item itemData,no-english-name
11000593,[en],_item itemData,no-english-name
11000594,[en],_item itemData,no-english-name
11000595,[en],_item itemData,no-english-name
11000596,[en],_item itemData,no-english-name
11000597,[en],_item itemData,no-english-name
11000598,[en],_item itemData,no-english-name
11000599,[en],_item itemData,no-english-name
11000600,[en],_item itemData,no-english-name
11000601,[en],_item itemData,no-english-name
11000602,[en],_item itemData,no-english-name
11000603,[en],_item itemData,no-english-name
11000604,[en],_item itemData,no-english-name
11000605,[en],_item itemData,no-english-name
11000606,[en],_item itemData,no-english-name
