item_jp,item_en_client,client_item_id,item_match_note,seller_npc_jp,seller_npc_en_client,client_npc_id,npc_match_note,seller_city_region,seller_area,x,y,source_price
ウェザードサイズ,Weathered Scythe,7020108,,用具商シンエイヒル,Syneyhil,1600193,,リムサ・ロミンサ,商業区 ギャザラー街,,,504
ウェザードサイズ,Weathered Scythe,7020108,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,504
ウェザードサイズ,Weathered Scythe,7020108,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,504
ウェザードサイズ,Weathered Scythe,7020108,,用具商グリエルメ,Grillairmais,1200202,,グリダニア,辻店区 ギャザラー通り,,,504
ウェザードサイズ,Weathered Scythe,7020108,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,504
ウェザードサイズ,Weathered Scythe,7020108,,用具商テテトカ,Tetetoka,1400188,,ウルダハ,旅商区 ギャザラー横町,,,504
ウェザードサイブーツ_GR,Weathered Thighboots (Grey),8080017,variant:ウェザードサイブーツ[GR],靴屋ア・ニミウィリ,A'nimuili,1900005,,グリダニア,,7,4,446
ウェザードサルエル,Weathered Sarouel (Brown),8050728,,骨董屋ピメル,Pimelle,1300058,,ウルダハ,商業層,5,4,280
ウェザードサンハット,Weathered Sun Hat,8012009,,園芸師グンゼリン,Gunzelin,2200132,,グリダニア,,4,3,966
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,816
ウェザードショートボウ,Weathered Shortbow,4070001,,貿易商キキモ,Kikimo,1500058,,リムサ・ロミンサ,下甲板層,6,5,816
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,816
ウェザードショートボウ,Weathered Shortbow,4070001,,貿易商ドゥビコロワ,Duvicauroix,1200107,,リムサ・ロミンサ,グリダニア交易商会,,,816
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,816
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,816
ウェザードショートボウ,Weathered Shortbow,4070001,,弓師トヴィルモト,Twyrmoht,1600206,,グリダニア,,7,2,816
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,816
ウェザードショートボウ,Weathered Shortbow,4070001,,貿易商ロエル,Roelle,1300183,,グリダニア,グリダニア交易商会,,,816
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,816
ウェザードショートボウ,Weathered Shortbow,4070001,,貿易商ヨハネス,Johannes,1000147,,ウルダハ,商業層,7,4,816
ウェザードショートボウ,Weathered Shortbow,4070001,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,816
ウェザードショートボウ,Weathered Shortbow,4070001,,貿易商ワ・ドヤガ,W'doyagha,1900208,,ウルダハ,グリダニア交易商会,,,816
ウェザードスキレット,Weathered Skillet,6080001,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,624
ウェザードスキレット,Weathered Skillet,6080001,,道具商レレマキ,Reremaki,1400189,,リムサ・ロミンサ,上甲板層,6,3,624
ウェザードスキレット,Weathered Skillet,6080001,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,624
ウェザードスキレット,Weathered Skillet,6080001,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,624
ウェザードスキレット,Weathered Skillet,6080001,,調理師スタンイルド,Stanilde,1100107,,グリダニア,,8,4,624
ウェザードスキレット,Weathered Skillet,6080001,,道具商テンペルトン,Templeton,1000238,,グリダニア,辻店区 クラフター通り,,,624
ウェザードスキレット,Weathered Skillet,6080001,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,624
ウェザードスキレット,Weathered Skillet,6080001,,調理師ペ・ソンジャ,P'sonjha,1900008,,ウルダハ,商業層,6,4,624
ウェザードスキレット,Weathered Skillet,6080001,,道具商アムニ,Amenie,1300153,,ウルダハ,旅商区 クラフター横町,,,624
ウェザードスピア,Weathered Spear,4080201,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,840
ウェザードスピア,Weathered Spear,4080201,,貿易商キキモ,Kikimo,1500058,,リムサ・ロミンサ,下甲板層,6,5,840
ウェザードスピア,Weathered Spear,4080201,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,840
ウェザードスピア,Weathered Spear,4080201,,貿易商ドゥビコロワ,Duvicauroix,1200107,,リムサ・ロミンサ,グリダニア交易商会,,,840
ウェザードスピア,Weathered Spear,4080201,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,840
ウェザードスピア,Weathered Spear,4080201,,武器商ルストバン,Roustebant,1200219,,グリダニア,,7,2,840
ウェザードスピア,Weathered Spear,4080201,,弓師トヴィルモト,Twyrmoht,1600206,,グリダニア,,7,2,840
ウェザードスピア,Weathered Spear,4080201,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,840
ウェザードスピア,Weathered Spear,4080201,,貿易商ロエル,Roelle,1300183,,グリダニア,グリダニア交易商会,,,840
ウェザードスピア,Weathered Spear,4080201,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,840
ウェザードスピア,Weathered Spear,4080201,,骨董屋ピメル,Pimelle,1300058,,ウルダハ,商業層,5,4,840
ウェザードスピア,Weathered Spear,4080201,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,840
ウェザードスピア,Weathered Spear,4080201,,貿易商ワ・ドヤガ,W'doyagha,1900208,,ウルダハ,グリダニア交易商会,,,840
ウェザードセプター,Weathered Scepter,5020001,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,696
ウェザードセプター,Weathered Scepter,5020001,,魔器商レフレダ,Lefleda,1100089,,リムサ・ロミンサ,上甲板層,7,6,696
ウェザードセプター,Weathered Scepter,5020001,,魔器商ブルーンフォク,Broenfohc,1600048,,リムサ・ロミンサ,商業区 ソーサラー街,,,696
ウェザードセプター,Weathered Scepter,5020001,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,696
ウェザードセプター,Weathered Scepter,5020001,,貿易商ウルフスリス,Wulfthryth,1100117,,グリダニア,,7,3,696
ウェザードセプター,Weathered Scepter,5020001,,魔器商ドレスト,Drest,1000379,,グリダニア,辻店区 ソーサラー通り,,,696
ウェザードセプター,Weathered Scepter,5020001,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,696
ウェザードセプター,Weathered Scepter,5020001,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,696
ウェザードセプター,Weathered Scepter,5020001,,骨董屋ピメル,Pimelle,1300058,,ウルダハ,商業層,5,4,696
ウェザードセプター,Weathered Scepter,5020001,,魔器商ル・ジレッコ,R'zalikko,1900032,,ウルダハ,旅商区 ソーサラー横町,,,696
ウェザードソー,Weathered Saw,6010001,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,660
ウェザードソー,Weathered Saw,6010001,,木工師シスリー,Sysley,1100429,,リムサ・ロミンサ,下甲板層,5,5,660
ウェザードソー,Weathered Saw,6010001,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,660
ウェザードソー,Weathered Saw,6010001,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,660
ウェザードソー,Weathered Saw,6010001,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,660
ウェザードソー,Weathered Saw,6010001,,道具商テンペルトン,Templeton,1000238,,グリダニア,辻店区 クラフター通り,,,660
ウェザードソー,Weathered Saw,6010001,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,660
ウェザードソー,Weathered Saw,6010001,,木工師バリン,Barryn,1000043,,ウルダハ,商業層,7,4,660
ウェザードソー,Weathered Saw,6010001,,道具商アムニ,Amenie,1300153,,ウルダハ,旅商区 クラフター横町,,,660
ウェザードタイツ,Weathered Tights,8051015,,骨董屋ピメル,Pimelle,1300058,,ウルダハ,商業層,5,4,295
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,彫金師テテウ,Teteu,1500023,,リムサ・ロミンサ,下甲板層,5,5,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,彫金師ガガウル,Gagaulu,1400052,,グリダニア,,8,4,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,道具商テンペルトン,Templeton,1000238,,グリダニア,辻店区 クラフター通り,,,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,636
ウェザードチェーサーハンマー,Weathered Chaser Hammer,6040001,,道具商アムニ,Amenie,1300153,,ウルダハ,旅商区 クラフター横町,,,636
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,甲冑師マテオニアン,Matheonien,1200109,,グリダニア,,7,3,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,道具商テンペルトン,Templeton,1000238,,グリダニア,辻店区 クラフター通り,,,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,甲冑師アルノール,Allenaure,1300010,,ウルダハ,商業層,7,4,624
ウェザードドーミングハンマー,Weathered Doming Hammer,6030001,,道具商アムニ,Amenie,1300153,,ウルダハ,旅商区 クラフター横町,,,624
ウェザードハチェット,Weathered Hatchet,7020002,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,636
ウェザードハチェット,Weathered Hatchet,7020002,,用具商ペ・ンドロボ,P'ndolobo,1900002,,リムサ・ロミンサ,下甲板層,5,5,636
ウェザードハチェット,Weathered Hatchet,7020002,,用具商シンエイヒル,Syneyhil,1600193,,リムサ・ロミンサ,商業区 ギャザラー街,,,636
ウェザードハチェット,Weathered Hatchet,7020002,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,636
ウェザードハチェット,Weathered Hatchet,7020002,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,636
ウェザードハチェット,Weathered Hatchet,7020002,,用具商グリエルメ,Grillairmais,1200202,,グリダニア,辻店区 ギャザラー通り,,,636
ウェザードハチェット,Weathered Hatchet,7020002,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,636
ウェザードハチェット,Weathered Hatchet,7020002,,用具商タタロガ,Tataroga,1400030,,ウルダハ,商業層,7,4,636
ウェザードハチェット,Weathered Hatchet,7020002,,用具商テテトカ,Tetetoka,1400188,,ウルダハ,旅商区 ギャザラー横町,,,636
ウェザードピック,Weathered Pickaxe,7010005,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,600
ウェザードピック,Weathered Pickaxe,7010005,,用具商ペ・ンドロボ,P'ndolobo,1900002,,リムサ・ロミンサ,下甲板層,5,5,600
ウェザードピック,Weathered Pickaxe,7010005,,用具商シンエイヒル,Syneyhil,1600193,,リムサ・ロミンサ,商業区 ギャザラー街,,,600
ウェザードピック,Weathered Pickaxe,7010005,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,600
ウェザードピック,Weathered Pickaxe,7010005,,用具商ハンフリー,Humphrey,1000139,,グリダニア,,7,4,600
ウェザードピック,Weathered Pickaxe,7010005,,用具商グリエルメ,Grillairmais,1200202,,グリダニア,辻店区 ギャザラー通り,,,600
ウェザードピック,Weathered Pickaxe,7010005,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,600
ウェザードピック,Weathered Pickaxe,7010005,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,600
ウェザードピック,Weathered Pickaxe,7010005,,用具商テテトカ,Tetetoka,1400188,,ウルダハ,旅商区 ギャザラー横町,,,600
ウェザードビーチハット,Weathered Beach Hat (Blue),8012010,,漁師ルヴィオヌ,Louviaune,1300050,,リムサ・ロミンサ,下甲板層,6,6,360
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,用具商シンエイヒル,Syneyhil,1600193,,リムサ・ロミンサ,商業区 ギャザラー街,,,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,用具商ハンフリー,Humphrey,1000139,,グリダニア,,7,4,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,用具商グリエルメ,Grillairmais,1200202,,グリダニア,辻店区 ギャザラー通り,,,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,用具商タタロガ,Tataroga,1400030,,ウルダハ,商業層,7,4,660
ウェザードフィッシングロッド,Weathered Fishing Rod,7030002,,用具商テテトカ,Tetetoka,1400188,,ウルダハ,旅商区 ギャザラー横町,,,660
ウェザードヘッドナイフ,Weathered Head Knife,6050003,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,588
ウェザードヘッドナイフ,Weathered Head Knife,6050003,,革細工師アーナルド,Arnald,1000037,,リムサ・ロミンサ,下甲板層,6,5,588
ウェザードヘッドナイフ,Weathered Head Knife,6050003,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,588
ウェザードヘッドナイフ,Weathered Head Knife,6050003,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,588
